,ID,Street,Number,Address,Latitude,Longitude,LocationID,Description,Category,ServiceTime,Profit
575,PE-FWI-2-2559,Columbusstraße,2,"Columbusstraße, 2, Dresden",51.0449879,13.7052555518,545,Zuluftschacht,2,1080,2
576,PE-FWI-1-3997,Wittgensdorfer Straße,5,"Wittgensdorfer Straße, 5, Dresden",50.9894672,13.7976071,546,Bauwerk,1,960,3
577,PE-FWI-3-5821,Heidestraße,1,"Heidestraße, 1, Dresden",51.08174835,13.7272927666,547,Entlüftung,3,600,1
578,PE-FWI-4-3211,Keplerstraße,6,"Keplerstraße, 6, Dresden",51.0155155,13.7856426,548,Erdarmatur,4,900,3
579,PE-FWI-2-1684,Schießgasse / Tzschirnerplatz 5,-,"Schießgasse & Tzschirnerplatz 5, Dresden",51.0513599874,13.74469998,214,Zuluftschacht,2,1140,2
580,PE-FWI-4-9003,Am Ende,4,"Am Ende, 4, Dresden",51.0340116,13.7910282,549,Erdarmatur,4,780,3
581,PE-FWI-4-5530,Heinrichstraße,15,"Heinrichstraße, 15, Dresden",51.0592321,13.7421118,550,Erdarmatur,4,600,3
582,PE-FWI-2-6158,Wittenstraße,8,"Wittenstraße, 8, Dresden",51.0180566,13.7625764,551,Zuluftschacht,2,1140,2
583,PE-FWI-4-5276,Alemannenstraße,29,"Alemannenstraße, 29, Dresden",51.0485772,13.7888648,552,Erdarmatur,4,600,3
584,PE-FWI-1-9165,Sebnitzer Straße,4,"Sebnitzer Straße, 4, Dresden",51.0681567,13.7579581,553,Stütze,1,720,3
585,PE-FWI-2-1807,Katharinenstraße (Hinterhaus),2,"Katharinenstraße (Hinterhaus), 2, Dresden",51.0664941717,13.7470952302,554,Kontrollschacht,2,600,2
586,PE-FWI-3-1562,Lilienthalstraße,19,"Lilienthalstraße, 19, Dresden",51.00828545,13.823180322,555,Belüftung,3,900,1
587,PE-FWI-3-5633,Hellendorfer Straße,26,"Hellendorfer Straße, 26, Dresden",51.0252989,13.8073992,556,Abzweigung,3,600,1
588,PE-FWI-3-3316,Schulze-Delitzsch-Straße,5,"Schulze-Delitzsch-Straße, 5, Dresden",51.0293811,13.818474,557,Abzweigung,3,600,1
589,PE-FWI-2-6294,Binzer Weg,6,"Binzer Weg, 6, Dresden",51.1239807,13.7903017,558,Zuluftschacht,2,1200,2
590,PE-FWI-1-3687,Florastraße,7,"Florastraße, 7, Dresden",51.0483196,13.7163975,559,Brücke,1,1380,3
591,PE-FWI-4-6888,Altseidnitz,14,"Altseidnitz, 14, Dresden",51.0274255,13.803638652,560,Erdarmatur,4,600,3
592,PE-FWI-2-4058,Wigardstraße,13,"Wigardstraße, 13, Dresden",51.0575392,13.7485477,72,Zuluftschacht,2,1200,2
593,PE-FWI-2-1119,Lortzingstraße,18,"Lortzingstraße, 18, Dresden",51.0502994,13.7726834,561,KontrollBauwerk,2,840,2
594,PE-FWI-4-1459,Hechtstraße,104,"Hechtstraße, 104, Dresden",51.0786804,13.7472999,562,Erdarmatur,4,720,3
595,PE-FWI-4-1640,Eisenacher Straße,11,"Eisenacher Straße, 11, Dresden",51.0481826,13.7972591797,563,Erdarmatur,4,720,3
596,PE-FWI-4-3987,Theaterplatz,4,"Theaterplatz, 4, Dresden",51.0540742,13.7375764,564,Erdarmatur,4,600,3
597,PE-FWI-4-9258,Radebeuler Straße,5,"Radebeuler Straße, 5, Dresden",51.0806862,13.6975881,565,Erdarmatur,4,780,3
598,PE-FWI-4-5274,Kresseweg,5,"Kresseweg, 5, Dresden",51.0509856,13.6633582,566,Erdarmatur,4,780,3
599,PE-FWI-3-8091,Weißbachstraße,1,"Weißbachstraße, 1, Dresden",51.0270249,13.7296936,567,Abzweigung,3,840,1
600,PE-FWI-3-7291,Barbarossaplatz,9,"Barbarossaplatz, 9, Dresden",51.0484236,13.7907206065,222,Abzweigung,3,600,1
601,PE-FWI-4-7812,Maternistraße,14,"Maternistraße, 14, Dresden",51.0472777,13.7250108,568,Erdarmatur,4,720,3
602,PE-FWI-2-1488,Seilergasse,9,"Seilergasse, 9, Dresden",51.047085,13.7308,569,Kontrollschacht,2,780,2
603,PE-FWI-2-8183,Kohlenstraße,11,"Kohlenstraße, 11, Dresden",51.0196105,13.7278366,570,Zuluftschacht,2,900,2
604,PE-FWI-2-5747,Heinz-Bongartz-Straße,1,"Heinz-Bongartz-Straße, 1, Dresden",50.990392,13.7893583,571,Zuluftschacht,2,1080,2
605,PE-FWI-3-426,Schellerhauer Weg,5,"Schellerhauer Weg, 5, Dresden",51.0356694,13.804867,572,Belüftung,3,900,1
606,PE-FWI-4-3589,Perronstraße,26,"Perronstraße, 26, Dresden",51.0133059,13.784685,573,Erdarmatur,4,780,3
607,PE-FWI-1-251,Johann-Meyer-Straße,23,"Johann-Meyer-Straße, 23, Dresden",51.07585885,13.7448354058,574,Brunnen,1,1020,3
608,PE-FWI-2-9466,Gambrinusstraße,1,"Gambrinusstraße, 1, Dresden",51.05055045,13.7100509846,575,Kontrollschacht,2,660,2
609,PE-FWI-4-9671,Ottendorfer Straße,8,"Ottendorfer Straße, 8, Dresden",51.0821321,13.7443258,576,Erdarmatur,4,840,3
610,PE-FWI-1-5853,Galeriestraße,15,"Galeriestraße, 15, Dresden",51.0512611,13.7390669,420,Rohrbrücke,1,1140,3
611,PE-FWI-4-2002,Leutewitzer Ring,137,"Leutewitzer Ring, 137, Dresden",51.04830665,13.6791892525,577,Erdarmatur,4,720,3
612,PE-FWI-4-4931,Micktner Straße,4,"Micktner Straße, 4, Dresden",51.081611,13.709316,41,Erdarmatur,4,780,3
613,PE-FWI-4-5261,Kirschenstraße,5,"Kirschenstraße, 5, Dresden",51.045949,13.6644933,578,Erdarmatur,4,600,3
614,PE-FWI-4-5280,Devrientstraße,9,"Devrientstraße, 9, Dresden",51.0571989,13.7314775,579,Erdarmatur,4,780,3
615,PE-FWI-2-3433,Lauensteiner Straße,63,"Lauensteiner Straße, 63, Dresden",51.0366445,13.7989032,580,KontrollBauwerk,2,720,2
616,PE-FWI-3-7346,Bertolt-Brecht-Allee,11,"Bertolt-Brecht-Allee, 11, Dresden",51.0402953,13.7793688,268,Entlüftung,3,840,1
617,PE-FWI-4-6927,Geystraße,18,"Geystraße, 18, Dresden",51.0240085,13.7563797,581,Erdarmatur,4,780,3
618,PE-FWI-1-5642,Winckelmannstraße,2,"Winckelmannstraße, 2, Dresden",51.0390627,13.7309337,17,Stütze,1,840,3
619,PE-FWI-2-1799,Vorwerkstraße,17,"Vorwerkstraße, 17, Dresden",51.0607234,13.7155129,582,Kontrollschacht,2,600,2
620,PE-FWI-4-411,Oschatzer Straße,11,"Oschatzer Straße, 11, Dresden",51.0755827,13.7235639,583,Erdarmatur,4,840,3
621,PE-FWI-3-8736,Forsthausstraße,3,"Forsthausstraße, 3, Dresden",51.0530887,13.7878824,584,Belüftung,3,840,1
622,PE-FWI-2-9648,Klingerstraße,7,"Klingerstraße, 7, Dresden",51.0722285,13.6942196,585,Zuluftschacht,2,960,2
623,PE-FWI-4-878,Dachsteinweg,6,"Dachsteinweg, 6, Dresden",51.0183406,13.8381083,586,Erdarmatur,4,660,3
624,PE-FWI-2-5937,Rähnitzgasse,24,"Rähnitzgasse, 24, Dresden",51.0608291,13.7422355,587,Zuluftschacht,2,1200,2
625,PE-FWI-3-5486,Sternplatz,1,"Sternplatz, 1, Dresden",51.0471716,13.72606,588,Belüftung,3,660,1
626,PE-FWI-4-4012,Altleuben,11,"Altleuben, 11, Dresden",51.0109649,13.8263768,589,Erdarmatur,4,840,3
627,PE-FWI-4-5359,Sophienstraße,2,"Sophienstraße, 2, Dresden",51.053859,13.7382891,10,Erdarmatur,4,720,3
628,PE-FWI-4-3617,Hohe Straße,7,"Hohe Straße, 7, Dresden",51.0413185,13.7249591,590,Erdarmatur,4,840,3
629,PE-FWI-3-6173,Moränenende,4,"Moränenende, 4, Dresden",51.0114256,13.8080695,266,Belüftung,3,720,1
630,PE-FWI-4-4307,Torgauer Straße,20,"Torgauer Straße, 20, Dresden",51.0767132,13.7232100545,591,Erdarmatur,4,720,3
631,PE-FWI-1-8687,Mohnstraße,22,"Mohnstraße, 22, Dresden",51.07919395,13.7212790757,592,Brücke,1,1260,3
632,PE-FWI-3-2406,Strehlener Straße,8,"Strehlener Straße, 8, Dresden",51.0368799,13.7383769,593,Abzweigung,3,780,1
633,PE-FWI-2-2546,Zum Kraftwerk,7,"Zum Kraftwerk, 7, Dresden",51.1306228,13.7777164,594,KontrollBauwerk,2,600,2
634,PE-FWI-4-3474,Merseburger Straße,7,"Merseburger Straße, 7, Dresden",51.0466929,13.7821551,595,Erdarmatur,4,660,3
635,PE-FWI-3-9835,Eilenburger Straße,8,"Eilenburger Straße, 8, Dresden",51.0441618,13.7875848,596,Belüftung,3,660,1
636,PE-FWI-4-8170,Wilsdruffer Str.,1,"Wilsdruffer Str., 1, Dresden",51.0508389,13.7343288,398,Erdarmatur,4,780,3
637,PE-FWI-4-5995,Lannerstraße,8,"Lannerstraße, 8, Dresden",51.0272774,13.7607827,597,Erdarmatur,4,600,3
638,PE-FWI-4-6721,Hofmühlenstraße,18,"Hofmühlenstraße, 18, Dresden",51.0348379,13.7051051,598,Erdarmatur,4,840,3
639,PE-FWI-2-5868,Merseburger Straße,3,"Merseburger Straße, 3, Dresden",51.046834,13.7824594,599,KontrollBauwerk,2,900,2
640,PE-FWI-2-7395,Omsewitzer Ring,66,"Omsewitzer Ring, 66, Dresden",51.0483245,13.6684495,600,Kontrollschacht,2,900,2
641,PE-FWI-4-3321,Zwinglistraße,30,"Zwinglistraße, 30, Dresden",51.0337393,13.7833712,601,Erdarmatur,4,840,3
642,PE-FWI-4-7799,Steinstraße,3,"Steinstraße, 3, Dresden",51.0520725,13.7487951,602,Erdarmatur,4,660,3
643,PE-FWI-2-6307,Ottendorfer Straße,4,"Ottendorfer Straße, 4, Dresden",51.0821321,13.7443258,576,Kontrollschacht,2,600,2
644,PE-FWI-3-454,Lassallestraße,8,"Lassallestraße, 8, Dresden",51.0195232,13.8109555,603,Belüftung,3,660,1
645,PE-FWI-3-4197,Laibacher Straße,7,"Laibacher Straße, 7, Dresden",51.02104005,13.83511805,604,Abzweigung,3,720,1
646,PE-FWI-3-9001,Leisniger Platz,3,"Leisniger Platz, 3, Dresden",51.08034845,13.7242967418,605,Entlüftung,3,660,1
647,PE-FWI-2-720,Neustädter Markt,2,"Neustädter Markt, 2, Dresden",51.0590286,13.7401289,606,Zuluftschacht,2,960,2
648,PE-FWI-1-3801,Güntzstraße,23,"Güntzstraße, 23, Dresden",51.0461369,13.7547819,607,Brücke,1,1440,3
649,PE-FWI-1-6359,Strehlener Straße,18,"Strehlener Straße, 18, Dresden",51.0377552,13.7370311,379,Stütze,1,840,3
650,PE-FWI-2-7574,Comeniusplatz,8,"Comeniusplatz, 8, Dresden",51.0416009,13.7666487,608,Zuluftschacht,2,1140,2
651,PE-FWI-3-1350,Ammonstraße/Freiberger Straße,-,"Ammonstraße & Freiberger Straße, Dresden",51.0487744,13.7199711,609,Belüftung,3,900,1
652,PE-FWI-3-1022,Kirschenstraße,7,"Kirschenstraße, 7, Dresden",51.045949,13.6644933,578,Entlüftung,3,720,1
653,PE-FWI-4-3648,Weiße Gasse,8,"Weiße Gasse, 8, Dresden",51.0495673,13.7407026,610,Erdarmatur,4,840,3
654,PE-FWI-2-1959,Zum Reiterberg,8,"Zum Reiterberg, 8, Dresden",51.0824978,13.751854699999999,611,Zuluftschacht,2,900,2
655,PE-FWI-3-9478,Caspar-David-Friedrich-Straße,3,"Caspar-David-Friedrich-Straße, 3, Dresden",51.0276195,13.7588203586,612,Entlüftung,3,900,1
656,PE-FWI-4-4774,Maternistraße,1,"Maternistraße, 1, Dresden",51.0471207,13.7244701,613,Erdarmatur,4,780,3
657,PE-FWI-1-3135,Barbarossaplatz,8,"Barbarossaplatz, 8, Dresden",51.0484236,13.7907206065,222,Stütze,1,600,3
658,PE-FWI-4-5302,Wernerstraße,35,"Wernerstraße, 35, Dresden",51.04448655,13.6996407703,614,Erdarmatur,4,600,3
659,PE-FWI-2-4077,An der Frauenkirche,14,"An der Frauenkirche, 14, Dresden",51.0517869,13.7423409,615,KontrollBauwerk,2,840,2
660,PE-FWI-4-5155,Martin-Luther-Platz,4,"Martin-Luther-Platz, 4, Dresden",51.0639728,13.7563630045,616,Erdarmatur,4,780,3
661,PE-FWI-3-7771,Wallgäßchen,5,"Wallgäßchen, 5, Dresden",51.0618431,13.7409526,617,Entlüftung,3,780,1
662,PE-FWI-2-1171,Klingerstraße,14,"Klingerstraße, 14, Dresden",51.0210151,13.7619794,618,Kontrollschacht,2,900,2
663,PE-FWI-4-1442,Richard-Rösch-Straße,23,"Richard-Rösch-Straße, 23, Dresden",51.0927852,13.7030369,619,Erdarmatur,4,780,3
664,PE-FWI-2-2614,Berliner Straße,74,"Berliner Straße, 74, Dresden",51.05696675,13.7110313168,620,Zuluftschacht,2,1020,2
665,PE-FWI-2-9674,Pirnaische Straße,1,"Pirnaische Straße, 1, Dresden",51.0464944,13.748568,621,Zuluftschacht,2,1140,2
666,PE-FWI-2-7808,Vetschauer Straße,21,"Vetschauer Straße, 21, Dresden",51.0101914,13.7949826,622,KontrollBauwerk,2,780,2
667,PE-FWI-4-4395,Rottwerndorfer Straße,19,"Rottwerndorfer Straße, 19, Dresden",51.0133461,13.8205978,623,Erdarmatur,4,900,3
668,PE-FWI-3-5116,Hagebuttenweg,13,"Hagebuttenweg, 13, Dresden",51.0501192,13.6560571033,624,Abzweigung,3,720,1
669,PE-FWI-3-2124,Hohnsteiner Straße,2,"Hohnsteiner Straße, 2, Dresden",51.0671859,13.7606660488,625,Abzweigung,3,660,1
670,PE-FWI-1-102,Stephensonstraße,1,"Stephensonstraße, 1, Dresden",51.0043595,13.8258284,626,Stütze,1,660,3
671,PE-FWI-2-7283,Altseidnitz,5,"Altseidnitz, 5, Dresden",51.0275789,13.8024499,627,Kontrollschacht,2,720,2
672,PE-FWI-2-7231,Alter Postweg,2,"Alter Postweg, 2, Dresden",50.9932218,13.788522799999999,628,KontrollBauwerk,2,900,2
673,PE-FWI-3-5687,Fritz-Hoffmann-Straße,7,"Fritz-Hoffmann-Straße, 7, Dresden",51.0690707,13.7399577,629,Belüftung,3,720,1
674,PE-FWI-4-3902,Winterbergstraße,140,"Winterbergstraße, 140, Dresden",51.0317736,13.7778182,630,Erdarmatur,4,840,3
675,PE-FWI-4-7048,Am Anfang,5,"Am Anfang, 5, Dresden",51.0362409,13.792757,631,Erdarmatur,4,840,3
676,PE-FWI-2-5489,Gabelsbergerstraße,6,"Gabelsbergerstraße, 6, Dresden",51.0498352,13.7740102,66,Zuluftschacht,2,960,2
677,PE-FWI-4-9761,Straße des 17. Juni,9,"Straße des 17. Juni, 9, Dresden",51.0066472,13.8193558,632,Erdarmatur,4,780,3
678,PE-FWI-4-9622,Teutoburgstraße,5,"Teutoburgstraße, 5, Dresden",51.0522328,13.7859869,633,Erdarmatur,4,900,3
679,PE-FWI-4-3,Hirschbacher Weg,4,"Hirschbacher Weg, 4, Dresden",51.0303782,13.7941371,634,Erdarmatur,4,660,3
680,PE-FWI-4-1920,Jordanstraße,22,"Jordanstraße, 22, Dresden",51.0681019,13.7513379,635,Erdarmatur,4,780,3
681,PE-FWI-1-1522,Permoserstraße,8,"Permoserstraße, 8, Dresden",51.0500348,13.7624581,636,Brücke,1,1620,3
682,PE-FWI-2-3597,Gröbelstraße,10,"Gröbelstraße, 10, Dresden",51.0442692,13.7019848,637,KontrollBauwerk,2,840,2
683,PE-FWI-1-2448,Mathildenstraße,24,"Mathildenstraße, 24, Dresden",51.0494975,13.7533116,638,Rohrbrücke,1,1380,3
684,PE-FWI-4-6891,Georg-Palitzsch-Straße,110,"Georg-Palitzsch-Straße, 110, Dresden",51.0020715,13.7979294,639,Erdarmatur,4,600,3
685,PE-FWI-2-4578,Arkonastraße,1,"Arkonastraße, 1, Dresden",51.12219215,13.7902370163,640,Kontrollschacht,2,720,2
686,PE-FWI-4-8852,Ludwig-Renn-Allee,19,"Ludwig-Renn-Allee, 19, Dresden",51.0205412,13.7356032,641,Erdarmatur,4,840,3
687,PE-FWI-4-4991,Fetscherstraße,14,"Fetscherstraße, 14, Dresden",51.0441499,13.7695948,642,Erdarmatur,4,780,3
688,PE-FWI-2-8431,Herbert-Collum-Straße,40,"Herbert-Collum-Straße, 40, Dresden",50.9889421,13.7959927,643,KontrollBauwerk,2,900,2
689,PE-FWI-3-1393,Berthelsdorfer Weg,7,"Berthelsdorfer Weg, 7, Dresden",51.0311945,13.8117306,644,Belüftung,3,600,1
690,PE-FWI-1-6083,Sternstraße,22,"Sternstraße, 22, Dresden",51.0794074,13.7132027,361,Armatur,1,780,3
691,PE-FWI-2-9014,Andreas-Schubert-Straße,4,"Andreas-Schubert-Straße, 4, Dresden",51.0391757,13.738507,645,Zuluftschacht,2,900,2
692,PE-FWI-4-8203,Devrientstraße,2,"Devrientstraße, 2, Dresden",51.0571989,13.7314775,579,Erdarmatur,4,600,3
693,PE-FWI-4-7753,Arkonastraße,5,"Arkonastraße, 5, Dresden",51.1222525,13.7911266,646,Erdarmatur,4,600,3
694,PE-FWI-4-3297,Georg-Wrba-Straße,70,"Georg-Wrba-Straße, 70, Dresden",51.0329712,13.7462304,273,Erdarmatur,4,900,3
695,PE-FWI-2-476,Neundorfer Straße,64,"Neundorfer Straße, 64, Dresden",51.0123403,13.8177793,370,KontrollBauwerk,2,840,2
696,PE-FWI-4-1123,Berzdorfer Straße,10,"Berzdorfer Straße, 10, Dresden",51.0073547,13.7995837,647,Erdarmatur,4,900,3
697,PE-FWI-3-4809,Franz-Mehring-Straße,41,"Franz-Mehring-Straße, 41, Dresden",51.0165042,13.8138695,648,Abzweigung,3,660,1
698,PE-FWI-4-5076,Siemensstraße,1,"Siemensstraße, 1, Dresden",51.0025227,13.8273059,649,Erdarmatur,4,780,3
699,PE-FWI-4-3530,Gerichtsstraße,9,"Gerichtsstraße, 9, Dresden",51.0516395,13.7519623,650,Erdarmatur,4,840,3
700,PE-FWI-4-9102,Zinnwalder Straße,12,"Zinnwalder Straße, 12, Dresden",51.0371766,13.8017519,651,Erdarmatur,4,840,3
701,PE-FWI-4-9238,Anton-Weck-Straße,5,"Anton-Weck-Straße, 5, Dresden",51.04086435,13.7027364905,652,Erdarmatur,4,840,3
702,PE-FWI-2-9916,Tetschener Straße,22,"Tetschener Straße, 22, Dresden",51.034032,13.779663,653,Kontrollschacht,2,840,2
703,PE-FWI-3-2408,Rietschelstraße,25,"Rietschelstraße, 25, Dresden",51.0535612,13.7518794,654,Abzweigung,3,900,1
704,PE-FWI-3-8760,Niedersedlitzer Straße,6,"Niedersedlitzer Straße, 6, Dresden",51.0116235,13.798922,655,Entlüftung,3,840,1
705,PE-FWI-1-1970,Hauptmannstraße,8,"Hauptmannstraße, 8, Dresden",51.0796986,13.7055648,656,Brücke,1,1800,3
706,PE-FWI-3-7144,Am Dahlienheim,7,"Am Dahlienheim, 7, Dresden",51.0096296,13.8230218,534,Abzweigung,3,780,1
707,PE-FWI-3-3341,Töpferstraße,1,"Töpferstraße, 1, Dresden",51.0524443,13.7403816,657,Belüftung,3,840,1
708,PE-FWI-2-514,Strehlener Straße,14,"Strehlener Straße, 14, Dresden",51.0362954,13.7408763,658,Zuluftschacht,2,1080,2
709,PE-FWI-2-8261,Kraftwerk Mitte,2,"Kraftwerk Mitte, 2, Dresden",51.05318555,13.723092877700001,659,Zuluftschacht,2,1020,2
710,PE-FWI-2-6598,Kleinzschachwitzer Straße,11,"Kleinzschachwitzer Straße, 11, Dresden",51.0077511,13.8406224,660,Zuluftschacht,2,1020,2
711,PE-FWI-4-2184,Friedensstraße,3,"Friedensstraße, 3, Dresden",51.0686687,13.7414442,661,Erdarmatur,4,780,3
712,PE-FWI-4-2563,Sidonienstraße,4,"Sidonienstraße, 4, Dresden",51.0416836,13.7360091,662,Erdarmatur,4,600,3
713,PE-FWI-4-629,Halleystraße,11,"Halleystraße, 11, Dresden",51.0926687,13.7086069,663,Erdarmatur,4,660,3
714,PE-FWI-4-9106,Seilergasse,11,"Seilergasse, 11, Dresden",51.0470159,13.7305762,664,Erdarmatur,4,600,3
715,PE-FWI-3-3753,Mühlsdorfer Weg,4,"Mühlsdorfer Weg, 4, Dresden",51.0114003,13.8209701,199,Abzweigung,3,600,1
716,PE-FWI-1-3752,Reißigerstraße,7,"Reißigerstraße, 7, Dresden",51.0439963,13.7663775,665,Brunnen,1,900,3
717,PE-FWI-2-2247,Manfred-von-Ardenne-Ring,3,"Manfred-von-Ardenne-Ring, 3, Dresden",51.0976053,13.7711801,666,Kontrollschacht,2,840,2
718,PE-FWI-4-9685,Helbigsdorfer Weg,2,"Helbigsdorfer Weg, 2, Dresden",51.0459822,13.6725545,667,Erdarmatur,4,900,3
719,PE-FWI-2-5047,Laibacher Straße,15,"Laibacher Straße, 15, Dresden",51.02004135,13.8373597122,668,KontrollBauwerk,2,900,2
720,PE-FWI-3-2257,An der Herzogin Garten,6,"An der Herzogin Garten, 6, Dresden",51.0549608,13.7299017,98,Abzweigung,3,720,1
721,PE-FWI-4-7930,Langer Weg,5,"Langer Weg, 5, Dresden",50.999201,13.8004068,669,Erdarmatur,4,600,3
722,PE-FWI-2-1534,Robinienstraße,33,"Robinienstraße, 33, Dresden",51.0434304,13.6665272,670,KontrollBauwerk,2,720,2
723,PE-FWI-4-4954,Am Steingarten,4,"Am Steingarten, 4, Dresden",51.0061819,13.8144741,246,Erdarmatur,4,780,3
724,PE-FWI-2-7682,Johnsbacher Weg,3,"Johnsbacher Weg, 3, Dresden",51.0300031,13.81024,311,Zuluftschacht,2,960,2
725,PE-FWI-1-7961,Amalie-Dietrich-Platz,1,"Amalie-Dietrich-Platz, 1, Dresden",51.0447641,13.6793257843,671,Rohrbrücke,1,1320,3
726,PE-FWI-4-5749,Paulstraße,2,"Paulstraße, 2, Dresden",51.0719975,13.7517281,672,Erdarmatur,4,900,3
727,PE-FWI-2-7926,Sternstraße,2,"Sternstraße, 2, Dresden",51.0794237,13.7119349,673,Zuluftschacht,2,1080,2
728,PE-FWI-4-3054,Rähnitzgasse,9,"Rähnitzgasse, 9, Dresden",51.0593949,13.7407223,674,Erdarmatur,4,780,3
729,PE-FWI-1-4168,Papiermühlengasse,8,"Papiermühlengasse, 8, Dresden",51.0475499,13.718822202,675,Brunnen,1,1140,3
730,PE-FWI-2-8006,Parkstraße,1,"Parkstraße, 1, Dresden",51.039256,13.7448019,676,KontrollBauwerk,2,660,2
731,PE-FWI-1-8426,Große Meißner Straße,11,"Große Meißner Straße, 11, Dresden",51.0592989,13.7390533,287,Rohrbrücke,1,1080,3
732,PE-FWI-2-7856,Lortzingstraße,10,"Lortzingstraße, 10, Dresden",51.0493742,13.7723042,677,KontrollBauwerk,2,660,2
733,PE-FWI-2-5373,Böhmische Straße,39,"Böhmische Straße, 39, Dresden",51.06452465,13.7549535962,678,KontrollBauwerk,2,660,2
734,PE-FWI-4-1942,Lauensteiner Straße,3,"Lauensteiner Straße, 3, Dresden",51.0434867,13.8066336663,679,Erdarmatur,4,780,3
735,PE-FWI-4-2043,An der Dreikönigskirche,5,"An der Dreikönigskirche, 5, Dresden",51.0608764,13.7426257,680,Erdarmatur,4,660,3
736,PE-FWI-2-9974,Heideblick,3,"Heideblick, 3, Dresden",51.0702982,13.7870997,681,Zuluftschacht,2,1080,2
737,PE-FWI-3-7659,Zeunerstraße,12,"Zeunerstraße, 12, Dresden",51.027378,13.7350892,682,Entlüftung,3,780,1
738,PE-FWI-3-1310,Paradiesstraße,37,"Paradiesstraße, 37, Dresden",51.0283131,13.7456733,683,Belüftung,3,840,1
739,PE-FWI-2-6929,Schönfelder Straße,17,"Schönfelder Straße, 17, Dresden",51.06651645,13.759435997,684,Zuluftschacht,2,900,2
740,PE-FWI-2-4410,Parkstraße,9,"Parkstraße, 9, Dresden",51.039256,13.7448019,676,KontrollBauwerk,2,780,2
741,PE-FWI-3-3684,Merianplatz,1,"Merianplatz, 1, Dresden",51.0455399,13.6707309,378,Belüftung,3,720,1
742,PE-FWI-2-630,Altseidnitz,12,"Altseidnitz, 12, Dresden",51.02733735,13.8032420972,685,KontrollBauwerk,2,900,2
743,PE-FWI-2-7365,Kamillenweg,8,"Kamillenweg, 8, Dresden",51.0469921,13.6569853,686,KontrollBauwerk,2,600,2
744,PE-FWI-2-2252,Blumenstraße,8,"Blumenstraße, 8, Dresden",51.0585252,13.7683054,687,Kontrollschacht,2,600,2
745,PE-FWI-2-7179,Galeriestraße,17,"Galeriestraße, 17, Dresden",51.0512611,13.7390669,420,Kontrollschacht,2,600,2
746,PE-FWI-4-123,Knappestraße,16,"Knappestraße, 16, Dresden",51.0279965,13.815077,688,Erdarmatur,4,840,3
747,PE-FWI-3-8015,Nossener Brücke,8,"Nossener Brücke, 8, Dresden",51.0371395,13.7147941,689,Entlüftung,3,780,1
748,PE-FWI-2-575,Feldgasse,2,"Feldgasse, 2, Dresden",51.0431982,13.7304265,690,Kontrollschacht,2,840,2
749,PE-FWI-2-2909,Budapester Straße,12,"Budapester Straße, 12, Dresden",51.0464574,13.7332932,691,Kontrollschacht,2,780,2
750,PE-FWI-2-466,Rosa-Steinhart-Straße,9,"Rosa-Steinhart-Straße, 9, Dresden",51.0749358,13.7255637,692,KontrollBauwerk,2,840,2
751,PE-FWI-4-5284,Ritterstraße,15,"Ritterstraße, 15, Dresden",51.0601401,13.7444469,215,Erdarmatur,4,840,3
752,PE-FWI-4-6791,Elsterwerdaer Straße,10,"Elsterwerdaer Straße, 10, Dresden",51.0036748,13.799187,693,Erdarmatur,4,900,3
753,PE-FWI-4-4043,Liebigstraße,7,"Liebigstraße, 7, Dresden",51.0363286,13.7262958543,694,Erdarmatur,4,720,3
754,PE-FWI-4-9571,Goldammerweg,7,"Goldammerweg, 7, Dresden",51.0118318,13.7918814,159,Erdarmatur,4,840,3
755,PE-FWI-2-5693,Weesensteiner Straße,21,"Weesensteiner Straße, 21, Dresden",51.0347575,13.811865,695,KontrollBauwerk,2,900,2
756,PE-FWI-2-9322,Provianthofstraße,7,"Provianthofstraße, 7, Dresden",51.08204635,13.7585416188,696,Zuluftschacht,2,960,2
757,PE-FWI-2-5425,Zellescher Weg/Heinrich-Greif-Straße,-,"Zellescher Weg & Heinrich-Greif-Straße, Dresden",51.0287099895,13.743019995200001,697,Kontrollschacht,2,720,2
758,PE-FWI-3-5999,Wartburgstraße,7,"Wartburgstraße, 7, Dresden",51.0506102,13.7806807,698,Belüftung,3,840,1
759,PE-FWI-3-8149,Wundtstraße,3,"Wundtstraße, 3, Dresden",51.02924725,13.7495072387,699,Belüftung,3,600,1
760,PE-FWI-3-5746,Würzburger Straße,72,"Würzburger Straße, 72, Dresden",51.0279345,13.7187989,700,Entlüftung,3,660,1
761,PE-FWI-2-6914,An der Dreikönigskirche,7,"An der Dreikönigskirche, 7, Dresden",51.0609338,13.7424897,701,KontrollBauwerk,2,660,2
762,PE-FWI-3-9601,Franz-Liszt-Straße,2,"Franz-Liszt-Straße, 2, Dresden",51.0337145,13.7579678,702,Entlüftung,3,900,1
763,PE-FWI-4-2913,Gerokstraße,30,"Gerokstraße, 30, Dresden",51.0526037,13.767039,703,Erdarmatur,4,660,3
764,PE-FWI-4-7020,Aachener Straße,7,"Aachener Straße, 7, Dresden",51.0900804,13.7110907,704,Erdarmatur,4,720,3
765,PE-FWI-2-2020,Tornaer Straße,11,"Tornaer Straße, 11, Dresden",51.0118863,13.7887506,705,Zuluftschacht,2,1140,2
766,PE-FWI-2-9491,Rugestraße,8,"Rugestraße, 8, Dresden",51.0329142,13.7259122,706,Zuluftschacht,2,1140,2
